#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:spoink-insertions" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:spoink-insertions" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:spoink-insertions" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.spoink-insertions" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:spoink-insertions" name="distribution" x="@birthRate.t:spoink-insertions">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@spoink-insertions" id="treeLikelihood.spoink-insertions" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:spoink-insertions">
#            <siteModel id="SiteModel.s:spoink-insertions" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:spoink-insertions" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:spoink-insertions" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:spoink-insertions" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:spoink-insertions" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:spoink-insertions" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:spoink-insertions" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
2857000	-26002.382886797463	-26232.997466522742	230.61457972527944	-26232.997466522742	0.09240553427617511	0.43279697025847347	230.61457972527944	121.584934449867
2858000	-26008.68840114129	-26236.579700457936	227.8912993166456	-26236.579700457936	0.09634228503326943	0.45345559077427927	227.8912993166456	144.67311771694767
2859000	-26023.65806626233	-26251.986949620623	228.3288833582934	-26251.986949620623	0.09794458594912131	0.44387702254711914	228.3288833582934	108.21456583810458
2860000	-26010.0624481536	-26241.6338653667	231.57141721309932	-26241.6338653667	0.09424463051359949	0.427478283302401	231.57141721309932	128.58157553947686
2861000	-26010.382738291148	-26237.784511554142	227.40177326299366	-26237.784511554142	0.0984283289764669	0.4594311848126729	227.40177326299366	134.35487123575547
2862000	-26004.47971310893	-26234.1737843012	229.69407119227378	-26234.1737843012	0.09420797628128574	0.4367736860624565	229.69407119227378	157.82252833449684
2863000	-26007.429743032124	-26237.965721403856	230.53597837173038	-26237.965721403856	0.09542151568132703	0.4349884629223695	230.53597837173038	126.11777814325407
2864000	-26017.47864192986	-26246.290979711688	228.8123377818248	-26246.290979711688	0.09475415143241199	0.43883246319130875	228.8123377818248	107.63558008821572
2865000	-26010.7063827449	-26240.43228303993	229.72590029502925	-26240.43228303993	0.09396768279544412	0.43600927555123775	229.72590029502925	159.2143400505681
2866000	-26010.616939084874	-26241.656477858218	231.03953877334413	-26241.656477858218	0.09308810418576702	0.43238914979755977	231.03953877334413	137.71072530305017
2867000	-26014.877608553972	-26244.025244629524	229.14763607555275	-26244.025244629524	0.09956979670595148	0.4459589647641349	229.14763607555275	125.90358413341058
2868000	-26015.780625047155	-26244.216684351075	228.43605930391834	-26244.216684351075	0.09699963842582339	0.44254838228628435	228.43605930391834	162.49786934711963
2869000	-26009.3275308984	-26237.91696217682	228.58943127841945	-26237.91696217682	0.09502857918820454	0.42967110369962996	228.58943127841945	184.29553872790802
2870000	-26006.61648664781	-26234.846791504748	228.230304856937	-26234.846791504748	0.09696576482292904	0.4472140815881241	228.230304856937	111.10451183616001
2871000	-26006.52751525873	-26237.813464127616	231.28594886888595	-26237.813464127616	0.09242267152500291	0.430205166793027	231.28594886888595	131.3149133164111
2872000	-26012.676772952953	-26240.879976206368	228.20320325341527	-26240.879976206368	0.10041231496797266	0.44856473376819733	228.20320325341527	152.39253082664735
2873000	-26004.846899866847	-26235.3436026809	230.49670281405307	-26235.3436026809	0.09061247833726421	0.43412223512906906	230.49670281405307	150.30215877093366
2874000	-26006.340448025046	-26236.243597005894	229.90314898084944	-26236.243597005894	0.09531635176550532	0.4381398356817212	229.90314898084944	120.33911178791469
2875000	-26005.09851996139	-26236.188361790653	231.0898418292628	-26236.188361790653	0.09182782890882582	0.43178384582626184	231.0898418292628	141.39275513111366
2876000	-26004.39750820025	-26234.265060246194	229.86755204594317	-26234.265060246194	0.09439036824327658	0.44055998996689655	229.86755204594317	127.50384412045389
2877000	-26004.73207810427	-26236.541772766843	231.8096946625734	-26236.541772766843	0.09145468764551881	0.42556198988814076	231.8096946625734	149.47652451919262
2878000	-26007.367990420524	-26237.190379970798	229.82238955027566	-26237.190379970798	0.09080827007552925	0.4345129264296252	229.82238955027566	113.07398128548537
2879000	-26014.063806905993	-26242.198673092647	228.13486618665513	-26242.198673092647	0.09842460178588683	0.44947826000743785	228.13486618665513	113.13865447895536
2880000	-26016.9260907294	-26248.953935510806	232.02784478140396	-26248.953935510806	0.08788010035903103	0.4249699285464831	232.02784478140396	134.08340190183728
2881000	-26006.023065544334	-26235.04507672639	229.02201118205716	-26235.04507672639	0.09882445369067085	0.4471954996874075	229.02201118205716	127.53693704876811
2882000	-26014.152750438207	-26243.83363509289	229.68088465468617	-26243.83363509289	0.09253013713521124	0.43593774484498	229.68088465468617	113.30377654021969
2883000	-26013.275281772967	-26243.04932002981	229.7740382568451	-26243.04932002981	0.0955656985292935	0.43970964249094696	229.7740382568451	147.61668188462448
2884000	-26014.137791243473	-26243.788236005843	229.6504447623709	-26243.788236005843	0.09795607163799867	0.4420077642681916	229.6504447623709	126.10713417065078
2885000	-26017.802108124724	-26245.67392926242	227.87182113769387	-26245.67392926242	0.09871865757372057	0.4558615408348135	227.87182113769387	134.89724445716328
2886000	-26020.32072867533	-26244.95611059163	224.6353819162965	-26244.95611059163	0.10323206776915683	0.4756863199910203	224.6353819162965	145.25154626117686
2887000	-26023.79568187796	-26243.199180354288	219.40349847632893	-26243.199180354288	0.09948884941097828	0.45642677581148905	219.40349847632893	71.84316325950695
2888000	-26011.56689937432	-26240.462531074747	228.89563170042655	-26240.462531074747	0.09819181108352829	0.44822916106068555	228.89563170042655	127.93595796337257
2889000	-26001.514980227996	-26231.18291739505	229.66793716705573	-26231.18291739505	0.09315670827814408	0.4412346341532913	229.66793716705573	123.56009231964714
2890000	-26007.160662141865	-26234.99870115096	227.83803900909405	-26234.99870115096	0.09658346309859053	0.44378597655918345	227.83803900909405	103.78019638570193
2891000	-26010.568841857046	-26241.46233459993	230.8934927428849	-26241.46233459993	0.09327773454850374	0.4334546315451687	230.8934927428849	137.56856442990957
2892000	-26009.43192414266	-26238.299319468515	228.86739532585625	-26238.299319468515	0.09300850946527385	0.44808168422084127	228.86739532585625	138.25312400323375
2893000	-26007.65532553543	-26236.968104587406	229.31277905197658	-26236.968104587406	0.09683318356975033	0.44504294616317613	229.31277905197658	136.65407729682218
2894000	-26009.648077350157	-26237.987305667088	228.33922831692936	-26237.987305667088	0.09406951216505421	0.450583291580708	228.33922831692936	143.89591438117645
2895000	-26012.25870603575	-26238.216525524622	225.95781948887142	-26238.216525524622	0.09549071828646061	0.45675100480663267	225.95781948887142	164.27887812904643
2896000	-26004.330058631673	-26232.735406643857	228.40534801218433	-26232.735406643857	0.09754003940426297	0.450188951658751	228.40534801218433	143.66054673070892
2897000	-25995.560694691616	-26223.480838653417	227.92014396180144	-26223.480838653417	0.10132617118628119	0.45379314794508274	227.92014396180144	142.88472202261278
2898000	-26000.363889427437	-26231.72225622259	231.3583667951521	-26231.72225622259	0.09195256149995118	0.4294601283196484	231.3583667951521	144.87517613640267
2899000	-26008.915814618897	-26238.672465142816	229.75665052392026	-26238.672465142816	0.0970194476203377	0.4415089713137738	229.75665052392026	139.4273800776043
2900000	-26018.472356182305	-26240.433264714844	221.96090853253835	-26240.433264714844	0.0946619366468102	0.4473631123298948	221.96090853253835	77.38918407284436
2901000	-26003.952165646468	-26232.918560649534	228.96639500306713	-26232.918560649534	0.09832595277969304	0.4478049064994041	228.96639500306713	129.49466962817573
2902000	-26005.595274989144	-26235.407146243935	229.811871254793	-26235.407146243935	0.09472783317735697	0.4368396058821259	229.811871254793	155.7023443994561
2903000	-26001.99648073687	-26228.128360224044	226.13187948717245	-26228.128360224044	0.10121461101150342	0.45566016650099134	226.13187948717245	99.94687720018423
2904000	-25997.07535564971	-26227.60389838036	230.52854273064753	-26227.60389838036	0.09321808747613013	0.4352502467149977	230.52854273064753	126.94174549501209
2905000	-26003.116958998562	-26233.97086734285	230.85390834428932	-26233.97086734285	0.09070594057431824	0.43375451451876146	230.85390834428932	134.8726969845351
2906000	-26007.856063538093	-26235.174535588252	227.3184720501609	-26235.174535588252	0.10367086143036815	0.4513307009743317	227.3184720501609	106.1584991511627
2907000	-26001.640395226685	-26231.913151171306	230.27275594462185	-26231.913151171306	0.09444060207101514	0.43776515251772447	230.27275594462185	139.81476847165598
2908000	-26005.79676035536	-26235.234486292986	229.43772593762858	-26235.234486292986	0.09037122613967434	0.43651868111985287	229.43772593762858	111.30779067124847
2909000	-26007.133192884154	-26236.640814151968	229.50762126781365	-26236.640814151968	0.09425944645988399	0.4423208623708488	229.50762126781365	122.84624135969737
2910000	-26000.49726024198	-26229.966590582477	229.4693303404959	-26229.966590582477	0.0966864447413103	0.4438343297756466	229.4693303404959	128.64865201274986
2911000	-26000.50603771299	-26228.6600137599	228.15397604691435	-26228.6600137599	0.09651821138892262	0.45016400673590584	228.15397604691435	114.55909284294695
2912000	-26005.525081101616	-26233.12719000636	227.60210890474428	-26233.12719000636	0.09680930943988608	0.45463946380353265	227.60210890474428	147.02649411702737
2913000	-26002.81306547803	-26230.44987650931	227.63681103127794	-26230.44987650931	0.09813513437819847	0.4500463501081605	227.63681103127794	157.3270921692101
2914000	-25997.97258088444	-26228.07740074162	230.10481985717678	-26228.07740074162	0.09495174224278669	0.439206365458095	230.10481985717678	137.30806259438296
2915000	-26009.565863488227	-26236.206708146605	226.6408446583789	-26236.206708146605	0.09518272432523422	0.45519511947181185	226.6408446583789	159.57174686229004
2916000	-26003.07640941119	-26231.425572615673	228.34916320448067	-26231.425572615673	0.09832260532371741	0.45201467417515245	228.34916320448067	137.17113531992166
2917000	-26011.39356991645	-26238.92624972823	227.5326798117787	-26238.92624972823	0.09960824820190461	0.4535338927597283	227.5326798117787	151.05110030504986
2918000	-26010.10540987396	-26239.780480429134	229.6750705551752	-26239.780480429134	0.0944514756713975	0.4357244268508392	229.6750705551752	160.65375809443955
2919000	-26015.591916684956	-26242.16020453352	226.56828784856367	-26242.16020453352	0.09820150977953619	0.4492056444357756	226.56828784856367	170.76618103314425
2920000	-26013.164520467784	-26240.519584673446	227.35506420566054	-26240.519584673446	0.10550771940731603	0.45481554655808915	227.35506420566054	110.70689362010937
2921000	-26004.476419299368	-26230.870424876004	226.3940055766357	-26230.870424876004	0.10369563552332708	0.4624793204680788	226.3940055766357	147.9149216845273
2922000	-26002.66092148607	-26233.40680018464	230.74587869856822	-26233.40680018464	0.09106759518735205	0.4324513464591001	230.74587869856822	150.35124934652072
2923000	-26009.485381850314	-26238.02391695484	228.53853510452706	-26238.02391695484	0.09880643317780713	0.45072675437237597	228.53853510452706	125.4335472104326
2924000	-26009.078985091437	-26237.34164210438	228.26265701294238	-26237.34164210438	0.095424186228324	0.4500114187273443	228.26265701294238	116.03691047790984
2925000	-26008.833222576992	-26239.593305547078	230.76008297008443	-26239.593305547078	0.09450053430475934	0.43094834453679215	230.76008297008443	120.19682305202028
2926000	-26016.020210904808	-26244.459691377073	228.43948047226561	-26244.459691377073	0.09262307224586272	0.440628693078517	228.43948047226561	166.27410473988488
2927000	-26015.783423107296	-26243.239583649625	227.45616054232866	-26243.239583649625	0.10080282312406322	0.4506504317342541	227.45616054232866	106.79124798439653
2928000	-25993.23922370438	-26223.498985884948	230.2597621805676	-26223.498985884948	0.09728515567479963	0.43768858914899733	230.2597621805676	128.63865294438557
2929000	-26003.386515072525	-26233.093842399012	229.7073273264874	-26233.093842399012	0.09592665373108833	0.44083159115035014	229.7073273264874	144.98179741601425
2930000	-26008.087990676915	-26237.60468735983	229.5166966829179	-26237.60468735983	0.09565984986986116	0.44371354037858374	229.5166966829179	132.92882898752796
2931000	-26002.543263886506	-26234.39232919193	231.849065305425	-26234.39232919193	0.09025410510430153	0.4264352083722318	231.849065305425	135.6970831108994
2932000	-26010.64113677828	-26240.488398729503	229.84726195122585	-26240.488398729503	0.09163916728179242	0.4409317471398283	229.84726195122585	138.82643882359167
2933000	-26002.127277742526	-26231.02979202277	228.90251428024658	-26231.02979202277	0.09944813635757214	0.4431079987807794	228.90251428024658	113.74826309609868
2934000	-26013.797354457132	-26244.691762588212	230.89440813108138	-26244.691762588212	0.08982999845225204	0.4334212507891828	230.89440813108138	138.22867711468828
2935000	-26010.345646327543	-26238.932696662145	228.58705033460018	-26238.932696662145	0.10107897820278501	0.4507601958308207	228.58705033460018	130.76503352297127
2936000	-26009.456420204464	-26239.55763103061	230.10121082614714	-26239.55763103061	0.09016523210433165	0.43268579151881	230.10121082614714	161.5865310734797
2937000	-26003.31897982559	-26232.804798079334	229.48581825374453	-26232.804798079334	0.0958805000166043	0.4422629079213272	229.48581825374453	122.11311837279338
2938000	-26007.420317391345	-26235.690999310595	228.27068191925167	-26235.690999310595	0.09767732877661373	0.45285030106160634	228.27068191925167	125.34929937438653
2939000	-26003.178216393833	-26231.63542985117	228.4572134573338	-26231.63542985117	0.09283278933805308	0.4341515813862959	228.4572134573338	101.096258694417
2940000	-26013.793280350863	-26242.25431832735	228.4610379764846	-26242.25431832735	0.09494971806021699	0.45157160853858513	228.4610379764846	127.2882497890302
2941000	-26001.67174367484	-26232.54427334485	230.8725296700104	-26232.54427334485	0.09077518754204597	0.43168819160827915	230.8725296700104	150.04487828592536
2942000	-26020.13292326726	-26245.56653355797	225.43361029070851	-26245.56653355797	0.09826991316328948	0.4622938681401457	225.43361029070851	160.36848676518662
2943000	-26008.614875664094	-26237.718780417323	229.10390475322723	-26237.718780417323	0.09758777099699312	0.444670524338503	229.10390475322723	120.0502171937586
2944000	-26011.100882060044	-26237.507802278604	226.40692021856182	-26237.507802278604	0.10179860740584125	0.4671930606201481	226.40692021856182	132.42542141395745
2945000	-26013.1515400499	-26242.021659771093	228.8701197211908	-26242.021659771093	0.09652294353745959	0.44316936823107905	228.8701197211908	155.01135468900074
2946000	-26012.72899648459	-26242.886791417488	230.15779493289781	-26242.886791417488	0.09696638433683302	0.4387848305900333	230.15779493289781	137.8050365234304
2947000	-26005.051550190467	-26235.33171601587	230.2801658254023	-26235.33171601587	0.09159434339902858	0.4342642091523787	230.2801658254023	154.45156534478534
2948000	-26012.422122847023	-26242.82203573703	230.39991289000704	-26242.82203573703	0.0925718305064597	0.43709139737259073	230.39991289000704	133.42515153073296
2949000	-26000.878953584688	-26231.04236498464	230.1634113999535	-26231.04236498464	0.09056112053502004	0.43126717139571225	230.1634113999535	164.01246747183762
2950000	-26017.114675514895	-26242.340595675738	225.22592016084423	-26242.340595675738	0.09840476698143133	0.4573122999789435	225.22592016084423	170.38948447335022
2951000	-26010.13407106492	-26241.415057241604	231.28098617668482	-26241.415057241604	0.09239268843533986	0.4234709292635242	231.28098617668482	115.32808167427822
2952000	-26009.443311466897	-26239.711300774805	230.26798930790758	-26239.711300774805	0.09540885263394738	0.4352182745730526	230.26798930790758	151.73855524959515
2953000	-26001.126115301213	-26230.97905743099	229.85294212977988	-26230.97905743099	0.09849749183693673	0.43784724856614055	229.85294212977988	152.06483185270343
2954000	-26024.321498791724	-26252.06608393497	227.74458514324414	-26252.06608393497	0.0973308372106291	0.4558059699249803	227.74458514324414	119.44039697176242
2955000	-26012.2470964221	-26240.995519450025	228.74842302792777	-26240.995519450025	0.09630681200903195	0.44716406351225074	228.74842302792777	118.85005159963902
2956000	-26010.83422669998	-26241.448243458613	230.6140167586362	-26241.448243458613	0.09421629462236156	0.4346433069486355	230.6140167586362	127.22631648278028
2957000	-26020.854379148623	-26249.10783329865	228.25345415002866	-26249.10783329865	0.09674631576295614	0.4434559320471467	228.25345415002866	162.93233371179016
2958000	-26014.850492587608	-26244.533192002695	229.6826994150881	-26244.533192002695	0.0943694254968042	0.4400649263537584	229.6826994150881	120.56448664960006
2959000	-26016.42743111597	-26245.180510128364	228.7530790123933	-26245.180510128364	0.09472425400985895	0.44772465893619084	228.7530790123933	143.82930813418002
2960000	-26011.330632120895	-26241.204942906254	229.87431078535985	-26241.204942906254	0.09635606623877725	0.4403291353845874	229.87431078535985	126.56357584626606
2961000	-26017.455584761035	-26247.77399792791	230.3184131668737	-26247.77399792791	0.09161062329816339	0.4292348048414117	230.3184131668737	166.4828362321657
2962000	-26011.488117519828	-26240.86656833724	229.37845081741136	-26240.86656833724	0.09029304155988613	0.4346314514822677	229.37845081741136	166.9967014956871
2963000	-26014.689555694713	-26246.707312097034	232.01775640232037	-26246.707312097034	0.09087239149920562	0.4239382573334561	232.01775640232037	150.60477496703768
2964000	-26011.845657721187	-26243.131075848636	231.28541812745055	-26243.131075848636	0.0923376031205193	0.428565766525996	231.28541812745055	124.67375376849166
2965000	-26014.698949515376	-26241.41046009815	226.71151058277567	-26241.41046009815	0.10445036075750906	0.46356166452867503	226.71151058277567	138.67307049887697
2966000	-26009.05115554132	-26238.545885994783	229.49473045346326	-26238.545885994783	0.09431373244776758	0.4378991585136361	229.49473045346326	158.15941702176286
2967000	-26023.45382544466	-26251.207568382793	227.7537429381327	-26251.207568382793	0.09589944626974081	0.45051775137858646	227.7537429381327	154.68464339741416
2968000	-26006.492743235114	-26238.17637074718	231.68362751206723	-26238.17637074718	0.09094762503500617	0.4273328477201975	231.68362751206723	143.9673820433933
2969000	-26011.85778166229	-26243.528963806802	231.67118214451435	-26243.528963806802	0.09030137828477809	0.42780286959532243	231.67118214451435	137.93590563918116
2970000	-26004.4382530021	-26234.102511015142	229.66425801304194	-26234.102511015142	0.09347555426748369	0.4390093220601258	229.66425801304194	117.9503268632775
2971000	-26005.574442683537	-26235.245455038632	229.6710123550959	-26235.245455038632	0.09701807045358873	0.4414303902408874	229.6710123550959	143.4169046727141
2972000	-26007.104593177544	-26236.975509729113	229.8709165515673	-26236.975509729113	0.09726287386778769	0.43930635565215326	229.8709165515673	122.67613828113753
2973000	-26006.868272384785	-26236.14028862387	229.2720162390845	-26236.14028862387	0.09441709763696265	0.44364807848180166	229.2720162390845	145.69720444613571
2974000	-26008.84758781919	-26238.119174428375	229.27158660918704	-26238.119174428375	0.09454139762935569	0.43813296393993373	229.27158660918704	160.88627576605742
2975000	-26010.709319316033	-26241.25250023378	230.54318091774604	-26241.25250023378	0.09161409223115773	0.4237242370234205	230.54318091774604	175.31593435428348
2976000	-26000.831059056036	-26229.801819422817	228.97076036678044	-26229.801819422817	0.10074100700814173	0.44782424903318513	228.97076036678044	132.79699250157086
2977000	-26005.178588694664	-26232.732401143614	227.55381244895108	-26232.732401143614	0.09629381142417379	0.45114053705273516	227.55381244895108	108.33129978118434
2978000	-26011.601111469558	-26239.133774412177	227.53266294262068	-26239.133774412177	0.09396710007691256	0.44065310547812364	227.53266294262068	175.7237245747829
2979000	-25998.97220336671	-26229.573901846983	230.60169848027195	-26229.573901846983	0.09095307660063638	0.4341653296155412	230.60169848027195	147.34620900837257
2980000	-26011.560904931262	-26240.399905243354	228.83900031209294	-26240.399905243354	0.09244566270766105	0.4418627349488573	228.83900031209294	111.26372920788712
2981000	-26009.193889624483	-26237.68018068512	228.48629106063714	-26237.68018068512	0.10105001725321146	0.44933070130023056	228.48629106063714	118.75222511687697
2982000	-26003.95694575323	-26234.321498635167	230.36455288193787	-26234.321498635167	0.09383907139454586	0.43738258760014914	230.36455288193787	134.76161138741946
2983000	-26010.491789388707	-26241.488581333644	230.99679194493763	-26241.488581333644	0.09027755242605404	0.4326892543398871	230.99679194493763	134.71502497286443
2984000	-26006.68162291152	-26236.257850228027	229.57622731650494	-26236.257850228027	0.09763007489526518	0.44260748099586467	229.57622731650494	126.16325402665578
2985000	-26004.96307528565	-26236.470457377603	231.50738209195382	-26236.470457377603	0.09012820197069356	0.42702405297900303	231.50738209195382	125.33552099003083
2986000	-26011.533422652312	-26240.902413074677	229.36899042236433	-26240.902413074677	0.09306964040598617	0.43067629901461596	229.36899042236433	174.83968235460023
2987000	-26009.53849231899	-26239.629000217345	230.09050789835499	-26239.629000217345	0.09396566530009204	0.4392422627793173	230.09050789835499	130.54715602264338
2988000	-26018.42935025019	-26245.273198946637	226.843848696447	-26245.273198946637	0.09959625471944424	0.4628434012541005	226.843848696447	137.76329057774285
2989000	-26015.905531492765	-26245.174748056	229.26921656323682	-26245.174748056	0.09422127033722319	0.4441535630351342	229.26921656323682	143.75515479792654
2990000	-26007.40704700343	-26236.42525640291	229.01820939947777	-26236.42525640291	0.09307785416370097	0.44486715184162634	229.01820939947777	147.49438413496344
2991000	-26000.593081414707	-26228.286780668423	227.69369925371686	-26228.286780668423	0.10204130454468781	0.4543315455714841	227.69369925371686	146.13263999894195
2992000	-26008.714318061586	-26238.02195538338	229.3076373217946	-26238.02195538338	0.09371131036627277	0.44311306925781496	229.3076373217946	146.76501188452315
2993000	-26005.497789346216	-26234.944584278808	229.44679493259238	-26234.944584278808	0.09680392335453751	0.44373078253758363	229.44679493259238	126.69917620233026
2994000	-26006.984352457843	-26235.997049333866	229.01269687602442	-26235.997049333866	0.09700024936114718	0.44582268610401077	229.01269687602442	121.13490336004041
2995000	-26006.58924753934	-26236.760813030058	230.1715654907169	-26236.760813030058	0.09112420065919012	0.437994232778936	230.1715654907169	126.62562348589809
2996000	-26016.251152369787	-26244.558616326678	228.30746395689164	-26244.558616326678	0.09668334046087546	0.4518555102774953	228.30746395689164	121.89345497447995
2997000	-26004.671756509597	-26235.238199039894	230.56644253029668	-26235.238199039894	0.09234285592723263	0.435799192460221	230.56644253029668	132.65832621453868
2998000	-26008.4356965949	-26238.022196311722	229.58649971682007	-26238.022196311722	0.09808872506166165	0.43453929174918376	229.58649971682007	164.54623426809076
2999000	-26011.30682677742	-26242.188162476334	230.8813356989119	-26242.188162476334	0.0890212445445394	0.4335320942718567	230.8813356989119	134.33596245931795
3000000	-26006.305617101523	-26236.49365252946	230.18803542793844	-26236.49365252946	0.09001298605059818	0.4330190372969366	230.18803542793844	115.43294534340812
3001000	-26007.908940341844	-26238.908144455432	230.9992041135876	-26238.908144455432	0.09370588411110925	0.4326978538793204	230.9992041135876	135.67896645540839
3002000	-26021.81139145119	-26250.603507482967	228.7921160317781	-26250.603507482967	0.09551683388230545	0.4413578740207085	228.7921160317781	110.1388076590578
3003000	-26002.61970164081	-26234.161423253616	231.54172161280374	-26234.161423253616	0.08961652836990806	0.42707759382600613	231.54172161280374	126.31698562945462
3004000	-25999.00375264604	-26227.090820173533	228.08706752749242	-26227.090820173533	0.10088623475275368	0.4535857322703714	228.08706752749242	138.9475901264282
3005000	-26006.93392860859	-26235.656391741973	228.7224631333857	-26235.656391741973	0.09393467742869013	0.4481398572087808	228.7224631333857	120.8927327150627
3006000	-25998.77550942468	-26228.793269138583	230.01775971390595	-26228.793269138583	0.09155619469304682	0.4262295682738721	230.01775971390595	176.2672900297374
3007000	-26003.144109970635	-26233.059148203785	229.9150382331499	-26233.059148203785	0.09286531593552635	0.44059059805844963	229.9150382331499	130.5961122640202
3008000	-26008.905654345217	-26239.245197552835	230.3395432076173	-26239.245197552835	0.0958169293418269	0.4346061456216454	230.3395432076173	120.54092543316759
3009000	-26006.288835757245	-26238.2208460469	231.93201028965814	-26238.2208460469	0.09054507269802954	0.4256266593166322	231.93201028965814	133.57296935373284
3010000	-26014.598749020734	-26241.21523251608	226.61648349534636	-26241.21523251608	0.09886891686112463	0.4633386665387472	226.61648349534636	114.02554194661613
3011000	-26004.107481977277	-26234.324922894215	230.21744091693793	-26234.324922894215	0.09288009243658449	0.43847083178901347	230.21744091693793	135.12729080678017
3012000	-26004.9312249018	-26232.4155365871	227.48431168529942	-26232.4155365871	0.09676565120499359	0.4584606819395123	227.48431168529942	121.223470182691
3013000	-26005.43212319952	-26237.04851892771	231.61639572818922	-26237.04851892771	0.09101382230360956	0.4258978121118473	231.61639572818922	124.63902426749227
3014000	-26006.257328185882	-26235.804374550717	229.5470463648334	-26235.804374550717	0.09711497791633598	0.4401261092922927	229.5470463648334	118.19397515889912
3015000	-26006.668636995182	-26235.92831520255	229.25967820736773	-26235.92831520255	0.09255414531893268	0.4419887507494618	229.25967820736773	151.3774230366395
3016000	-26003.774509689487	-26233.662185539768	229.88767585028035	-26233.662185539768	0.09732765845283611	0.4366946726456485	229.88767585028035	154.76203511881425
3017000	-26005.423338099856	-26239.500582756744	234.07724465688844	-26239.500582756744	0.08940615942055427	0.410707298985711	234.07724465688844	143.4511866698158
3018000	-26006.998521488797	-26235.89989780599	228.90137631719202	-26235.89989780599	0.09612787113463839	0.445251954084483	228.90137631719202	148.7736640461543
3019000	-26002.0107948565	-26232.044891397094	230.03409654059553	-26232.044891397094	0.0951096851825396	0.4393615599952974	230.03409654059553	128.12129825129153
3020000	-26007.840528340505	-26238.141070733644	230.30054239314015	-26238.141070733644	0.0922522979406774	0.43779617532153126	230.30054239314015	132.5214126871576
3021000	-26003.275861385584	-26232.765665460298	229.48980407471427	-26232.765665460298	0.09520694620443228	0.4423104974410045	229.48980407471427	145.06940324872502
3022000	-26012.532023860844	-26244.51273508246	231.98071122161406	-26244.51273508246	0.09179038126122072	0.42398551256294764	231.98071122161406	127.49996290161586
3023000	-26011.683293917355	-26241.431338468217	229.74804455086297	-26241.431338468217	0.09719085821330757	0.4412390997796903	229.74804455086297	126.13218866160929
3024000	-26021.657447087593	-26250.221501078915	228.56405399132285	-26250.221501078915	0.09394534619332033	0.450879622454298	228.56405399132285	128.79463621677763
3025000	-26019.177969616063	-26245.56489794333	226.38692832726875	-26245.56489794333	0.1018886061969716	0.46609871446886697	226.38692832726875	137.98485951167567
3026000	-26007.262317069242	-26234.503758003528	227.24144093428566	-26234.503758003528	0.10023366551207659	0.456071596414252	227.24144093428566	111.04121823832048
3027000	-26011.033108615957	-26242.337434350076	231.30432573412014	-26242.337434350076	0.09211157143117296	0.4293306532282423	231.30432573412014	127.65447746879086
3028000	-26030.72470222857	-26258.571015738733	227.84631351016415	-26258.571015738733	0.09467269404214287	0.45564804444559437	227.84631351016415	121.93354614932693
3029000	-26020.31004020017	-26248.055351503695	227.74531130352509	-26248.055351503695	0.09779383331509624	0.43363166020434424	227.74531130352509	185.29421930669034
3030000	-26026.950950296065	-26256.58458108525	229.63363078918582	-26256.58458108525	0.09511286166910148	0.43775069812976963	229.63363078918582	156.31313876406105
3031000	-26016.55392627868	-26244.783325322987	228.22939904430567	-26244.783325322987	0.09746123509123371	0.4381686838374063	228.22939904430567	102.35335143721014
3032000	-26017.70725919758	-26245.198806537697	227.4915473401146	-26245.198806537697	0.10273465165562917	0.4590347477144391	227.4915473401146	125.02945887765907
